user_id,review_count,average_stars,fans,yelping_since_year,friends_count,elite_count,group
cm9lrBHi9vl-xKPvBXp29w,58,3.24,5,7,57,0,8
m7K-vHOY4qeb_pM3PiZKTg,36,3.49,0,12,16,0,8
_D0fpoWGQt3_-FGYLWuntg,26,3.43,1,13,16,0,8
XllZA4TsEbVgOqWFdsXVbw,26,3.62,1,7,77,0,8
8gxNYDZmexw9f7nZz345iw,123,3.87,7,8,27,0,8
Jr8AJIZBIXE04eX8URtG1Q,3,2.33,1,7,54,0,8
waUrPSBpHvrnrEtSVCEiYQ,14,3.64,4,8,137,0,8
khfnTx39pWf7cEJBuAEWJg,7,4.43,0,7,64,0,8
RTr6XvRiHCwSwS-iV5-FcA,35,2.39,2,9,21,0,8
DcYhtqR2yXZ8O4pcq9nWzg,2,5,0,8,6,0,8
Z409JSPUMDlpIAtA92o3rQ,6,2.57,0,5,3,0,8
LayJaisN0DKUwttgIDTTww,5,4,0,4,7,0,8
IJ29XApkY2dMCAYq1_uUWQ,11,4.36,0,3,33,0,8
bQa53uSL5T-kSm2E4EwnlA,3,3,0,6,26,0,8
g0zUN18lSO_eWJ-cZezqUw,8,2.75,0,5,4,0,8
FhJVgzeAgnCnJplGmICojQ,1,5,0,2,55,0,8
ajxMkGDtsXM-x0M625ybcA,4,2.4,1,7,25,0,8
pWgPGDlqnX-eSOub8uxbmQ,6,4.33,0,8,39,0,8
qQvJAccCabfSEUKYf51NiA,1,4,0,6,7,0,8
ahUk7NFpSHppmu0tOBP9bw,2,3,0,8,9,0,8
HKrOVhwsLjIJZJ1TOAEAtw,2,1.5,0,9,16,0,8
vy-9B6HOz0Rn8sc6eBdAcQ,10,4.5,1,10,6,0,8
RnCgb6AhXghZRmaRSfVdUw,1,2,0,5,1,0,8
#NAME?,20,3.39,1,9,15,0,8
h0LSmnghYEUBa-iMuJ8XNw,16,3.63,0,7,4,0,8
szwcIizcup-Cxc9JybCpDw,66,3.73,4,9,5,0,8
K1CW90xMjXKspsU3PfCf_g,4,2.83,1,5,6,0,8
QXUWglC3-T0KyrShikw_jA,4,2.8,0,1,22,0,8
c9ljz9m6Fmmz6A8ITdubqg,69,3.33,3,8,90,0,8
KqeIQRCoeye6ZFxHdWHuDg,3,2.33,0,4,13,0,8
wkyUilspdO7ovtq-F976sQ,1,5,0,3,69,0,8
6tf1LUFKkAljsx4ZbGBoSA,5,2,0,7,21,0,8
Jy7ByLMiEul_6fN2u4olHQ,1,5,1,6,122,0,8
zDwaaWeBHN2WGaAgoxskkg,2,4.5,0,8,3,0,8
AhhtjILtsTh8FzqlO1tECQ,2,5,0,7,2,0,8
37nnSWQB5YEESn-Qxy7ywA,4,2.75,0,8,17,0,8
Cp_zBPLE_zhKMugedYJGvA,1,1,0,3,24,0,8
UeIJBjaq9yMXW3VFrljxLA,61,3.97,2,10,31,0,8
IGs3jDoatwcMLxKJFKl0WQ,2,5,0,8,5,0,8
cvgTtA2FxJkYBFwLXaMteQ,13,3.46,0,9,4,0,8
PsYfswWqpz5E4rXL8t1tpA,2,3,0,3,24,0,8
4oUR0OVCDfXPfGNXd8nGdQ,2,3,0,3,12,0,8
p5O2r6OdB-m52Ckp7OTBwA,2,3.5,0,8,12,0,8
Nl39i4FEFppNo4q8OP50Sw,62,2.87,6,12,18,0,8
YsEFhnNHw1ibi96vhxlFZg,15,2.5,0,7,3,0,8
XCMga38a-luparLjU2eBCQ,2,4.5,0,5,31,0,8
vvzNmc1a1W8VKVXV4dhEAA,1,5,0,3,7,0,8
zwbZnvu_dmG07VDF7Hfm5A,3,3.33,0,5,1,0,8
ysHXGWxsvqW5qGvUukwJQg,41,3.91,2,7,4,0,8
cxOlfm3F2YmfpSbP-3rdww,4,4.25,0,4,4,0,8
oZXbyyVaXHacNEKyzFuPxA,7,3.86,0,6,6,0,8
M3tQp7xCLCT4GpK2Zc25fA,3,3.67,0,5,2,0,8
evoWV_Jo6uwsImK6NHTYZQ,1,5,0,3,13,0,8
6DvSA3S6ix_ATCqbhx_1oQ,20,4.7,0,3,1,0,8
OxIPT0wCAtpsUqKwZge2CA,16,3.31,0,7,1,0,8
2a14QW4E7Plig9F1D7K_9Q,2,3,0,6,2,0,8
qTrP1gx3mZefy6tXDpseWQ,9,4.22,0,5,1,0,8
OnzfT8LAge9g28_ySalO0w,18,3.72,4,7,19,0,8
lIykok_JtPOMsJ3y82WcrA,6,3.14,0,5,6,0,8
4IOlM5-tYK1j_b_HcUclTA,8,2.63,0,7,4,0,8
9oudp-BdcrHMNttn9ZC3pA,10,4.1,0,4,2,0,8
fBD_PlOXmqCPcNGdPCnlAg,107,3.67,4,10,6,0,8
eK6Na9azgO83ULUO31SYNw,12,3.5,0,7,27,0,8
hL0DXwlRBMEe5O45pcRKbw,6,5,0,7,18,0,8
qDa-XjRSCHZpV_qMsgJs7Q,156,4.22,12,8,14,0,8
aVDmUnl4BmB-C9jYvwidxg,2,4.5,0,7,10,0,8
A72058bdyLuadbM93FM8_A,4,3.25,0,7,77,0,8
gNLc1atcn7jw9jxvHbDvKw,76,3.81,13,8,128,0,8
fsoe8vEzAYgg40YrnuOQ6w,1,1,0,4,88,0,8
SnUBoHmU9YiJKoRQ1zsM3w,2,4.67,0,9,2,0,8
OpcDbeWucmeIWXO365aEXg,38,4.18,0,4,61,0,8
XAuyeyGASHmZKezI77w4zA,2,3,0,2,9,0,8
MqQMEl-gQqV0wIXOMMm0XQ,2,3.5,0,8,21,0,8
tGj5ngRPcP8vWhyhhdzJWg,55,3.9,0,6,64,0,8
kzfLcWDecJ4WfiiyjUuIMQ,19,3.05,0,5,15,0,8
bNuxd71BxyDmP1gAIVMYTw,3,5,0,5,8,0,8
AWuOG7piDwRxTSBf4-kc3w,3,2.33,1,5,18,0,8
LSPjRF5O2cA1So36tZQaUA,11,4.36,0,10,4,0,8
IVxKfkJkclVLFc5-TbF8sA,4,5,2,6,12,0,8
pk69Uc5OHj2g-oHdIV517A,3,3.33,0,6,6,0,8
2Lx9Bp34C_GfzDJFI4U9TA,4,4.75,1,7,6,0,8
Phn8NLoCW9QLGYJ9Fr38Mg,3,4,0,3,6,0,8
kwBDjL9mH8TE7oHJEYVSLw,1,5,0,7,8,0,8
2yy2SzOmc2z_jmXXGjTHog,8,3.75,0,8,1,0,8
ccBdGHQQXsyjSKfdBDW0uA,11,4.58,0,9,4,0,8
#NAME?,4,4,0,6,3,0,8
SpvI7K20ivKd9-jiQlvukw,8,3.1,0,8,20,0,8
qmG-cHYVri6L3pfgYYreew,1,1,0,5,4,0,8
kaI8Jgq_rYJDyxiJpyErow,4,1,0,3,7,0,8
UK_OnFvDCC-YqiLY-xlYBg,23,3.4,1,5,9,0,8
fAIXquIYY3b9POruIo306w,35,4.2,3,6,36,0,8
AdST-ndY0LLg17xS1hXQ2w,1,5,0,5,5,0,8
F7sNNrk6LwlDzQTwjX9V7Q,136,3.62,7,11,39,4,8
sQymn2LBo5e1mFS_BAmLvg,2,4,0,6,4,0,8
hdslUsIs0D5tt8jUA4UCRQ,22,3.86,1,7,33,0,8
pv0_1NonpTQN3n0J8QzDZA,15,4.13,0,3,3,0,8
LVRSwy0ZJIT464mmkjwi5A,16,2.94,1,6,29,0,8
5_MZVyqshlvrSGJcGUrxdQ,1,1,0,7,7,0,8
_935SaxZ8w7CN642KwIx_g,9,4.11,0,2,1,0,8
oXO7KKMxF0_xXcTqFcSFDw,2,4.5,0,7,6,0,8
Bf4IVFqKL7N0fmtngA6HQQ,1,1,0,7,18,0,8
MI5eVaTnSE9siiOlc_eIaQ,12,3.08,0,7,23,0,8
RggPA5224Mk0gfkMLHq51w,14,4,0,7,14,0,8
u07se6br8-Sad8OItUvoUQ,2,5,0,8,6,0,8
MDnVmoWWsZcjEk0im3qH3Q,2,3,0,1,20,0,8
vnG05xP-Nw__6kdU5xbLZg,29,4.23,2,7,1,0,8
kZtVka5PBfLTZhs5n4PAsg,3,4.75,0,2,1,0,8
HD8SJXfHr6bIykeT_sjO-A,4,4.75,0,5,6,0,8
iwnfN3KVMXvChlR8BatO0g,3,3.67,0,5,16,0,8
yn_cX92jj4APkZFFnjwtPA,8,3.88,0,5,9,0,9
QkO16gr4QaPaKPWeUTAEqA,32,4.12,3,8,15,0,9
nazlxDutX5FcG3F6xnFF-Q,11,2.58,0,7,3,0,9
R6hRgeQYYOOStQRKifjJGA,6,4.33,0,8,10,0,9
FdUk3AM9eaTar0E1h7bMAw,2,4.6,1,8,41,0,9
yNaKwYWR411V1NXm8dM-Rw,10,4,2,6,3,0,9
8V-BD83GsF5dx_mo4VoiCQ,7,4,0,8,39,0,9
BvW3yPDFn9XfiLN_d2Yo3A,4,2.75,0,5,24,0,9
j-2WxQKIB-zuU3SA3z1oeQ,28,3.07,0,6,1,0,9
fxIoQO2HXYIEBDLZQxgB3Q,5,4.4,0,7,6,0,9
yRDRzQABjq-Ar2llseXHYA,15,4.73,1,7,1,0,9
AYQP6KiSKQ7OZ4pttvIWeQ,18,2.42,2,8,10,0,9
xjZJZqfCQWiCJEQiq1mlmQ,3,5,0,6,3,0,9
yXzoaRfyU8c14FutmrbR7g,7,5,1,8,38,0,9
WsmtTv_zp0nsNeOi0Rez6w,25,4.2,0,5,3,0,9
f-aB48kG_P457HJcLBlGtw,15,3.8,0,8,1,0,9
zMVoAPZXgrzt8bimI-l_0g,9,3.3,1,5,24,0,9
w8mZtmd_SsPmvOfA1JEt0w,1,5,0,6,5,0,9
bXDevfvrY8rvCnJhFuL4LA,37,3.56,0,7,3,0,9
_VWryFnJxRzsTRUZS0_bzg,1,5,0,8,1,0,9
XAhVaGihwO0Bdr5gEQX_Xg,2,5,0,4,1,0,9
zRQ7kF6TDJdGf4EIpncDVg,2,5,0,2,1,0,9
i3kXTTWCp_pEqcZ4Ofva1A,3,4.67,3,4,5,0,9
mwg9z38_YlkYgudq_1jajg,27,3.61,1,10,14,0,9
82tMGcPK3J9SFKz0DHvdXQ,10,1.9,0,5,14,0,9
Wj5mdPckI8UcWgiNk4HECA,5,4.2,0,8,9,0,9
d8veymLDs8iXyqkR_l9UGA,23,3.87,2,6,4,0,9
rZ3Y8P2F-22dQC332Zy-zw,7,3.5,0,8,3,0,9
i0ySYe_LjMhnR8H0IflDDg,39,3.34,2,10,27,2,9
G3p6CPmlkUU5S26qRoylBQ,16,3.63,2,6,1,0,9
L3T87uN-M1k9A4ccXw5t4w,6,3.33,0,6,15,0,9
5aKil2ctDLEbPmtQKOwMZA,19,4,0,4,22,0,9
7lr2PmO1zDkjC-BKYtTF6A,4,3.75,0,5,87,0,9
EmKJP4tkQma1FqdFXOOqoQ,17,4.53,0,3,26,0,9
6V7UqYj8J8h9BxPAMe90MA,5,4.29,1,5,23,0,9
RkDMzqaKafFzBs7CuMiFLQ,8,3.63,0,6,13,0,9
qizdCk8dEzNVDEozwfm57Q,60,4.2,1,8,83,0,9
DVvMZGYJZx0TaEiyTODMQA,6,2.57,0,7,1,0,9
lak7bK4H5KjSka1FBxgnqA,5,3,0,9,5,0,9
uDgy4OGBVKef-_DLYceolQ,8,4.38,1,9,7,0,9
BqwrovBXMhkS7sXPY5TBng,4,4,0,7,4,0,9
31mrVlTIDg8NztuBJCs8tw,5,5,0,7,1,0,9
8Rzkw9XdCN30sUlpFKKjdA,11,2.92,0,8,7,0,9
JKftkPNtustznQTlwbG8Mw,4,5,0,2,9,0,9
2Xx5TmFydQUja-r8UKK1yQ,5,1.6,0,5,19,0,9
4kcW01syrELDtzqGsvq0xQ,15,4.13,1,5,9,0,9
aacaN5RjxK6AFWwtL6AGpA,11,4.27,8,7,18,0,9
cYTlkuqzryigXcL_YxraoA,3,1,0,3,2,0,9
UX7JRUH1yBfeu3E4o-PKvg,1,3,0,6,10,0,9
8bGR8txr6FiEhF-L1lJgxg,10,4,0,7,18,0,9
4FXE9qM99cB5zARDbQmIvw,1,5,0,6,8,0,9
xUduOnYpa8j9nak0ISmZew,24,4,1,7,41,0,9
3E01ehPOxJaTRe7Nzok1MA,13,4,0,7,89,0,9
yKAyrYfjBCgBjK82SFY5-g,18,3.74,3,3,7,0,9
u_K5d1wXR0KkVZzw68tfqA,3,2.33,0,10,3,0,9
rtRfcS3AVJVaUUuU0Elh6A,1,3,0,5,55,0,9
2WUxefmiMGhFhDcNLUXUFg,19,3.37,0,8,6,0,9
9W01kWLg2ci7IONKA6nKGg,25,4.77,0,6,1,0,9
_nJAZ8q3b51wkK5zsli6NQ,12,3.71,2,8,9,0,9
C9hBnL8ZL8UTMRZJgdEDcg,7,2.86,0,8,14,0,9
LbfcWvGaVrv3RmgQL_MYmg,1,5,0,2,19,0,9
_KnlbI8JwlZprsjN7KJGcQ,10,4.6,1,9,8,0,9
2IGNSKSFRcrogCoAFal7cw,1,1,0,1,12,0,9
qqySmw16YRySR7G_ynwizw,3,1.67,0,5,3,0,9
0pGyGbmpHhMMDE2S06QIjQ,9,5,0,6,1,0,9
wbgRWDhOYNWdWUSshp_3cw,7,4,0,2,32,0,9
TBcg4jWE5iD7RfKlll0RAw,3,2.67,0,3,32,0,9
mRTsibbXEHQrSNjUv-AghQ,11,4.27,2,6,7,0,9
3mgSZ4ixpcx_QWVfA0LMRA,5,5,0,7,9,0,9
LezdKJ0obJhhsM_QlmCQiQ,49,2.94,1,11,33,0,9
aeaimafpLTLbL6HHdsYoHw,1,5,1,4,12,0,9
lhineYqpC1PK8qtASxvqMQ,8,4.25,0,10,17,0,9
x-3i0RMyuLRi8-7Xfc1KPA,6,4.33,0,7,14,0,9
SodLwfgQLzqTs_1AadvKyQ,1,5,0,7,17,0,9
iNjb3N0-99VyfTFqFf40jw,2,3,0,5,14,0,9
I7f5fdn8cfFEVdLIug_lJg,16,4,0,7,12,0,9
fetfgWcjZo7XC7YnwQXVfQ,3,3.67,0,8,18,0,9
g91eg7UTLGdK96SiPMpTRg,16,3.25,0,6,8,0,9
BegtcSzxZiuUB6IPQvK2Ng,2,5,0,6,43,0,9
YioDeQAH63tX4DJCm9onNA,3,3.67,0,7,3,0,9
XpR8FWfz7jmPHVr4nhq3pw,3,5,0,1,6,0,9
CRzgD27Px4q5VnuHTi7vRg,32,4.19,1,8,23,0,9
xbgBNq-mLkBhzQSl_cae5g,6,3.43,0,8,21,0,9
G8L55USXNEmdsptRT3P4zw,2,3,0,7,7,0,9
nbKnn2hFSpjiaTz9-AW6cw,184,4.25,1,10,16,0,9
Mnpg1NNS9QyAsdfVonxxmg,12,4.11,0,3,2,0,9
dEw7eRXDtJ-yma1oXWufzw,47,3.89,1,9,9,0,9
L59L8SPh1Qfp8pe0IX8rmw,10,3.8,0,6,9,0,9
XTHUxyHgR7WEfdXgZIh3bA,18,4.5,0,5,1,0,9
H0q4Vvm-B0vWibxZ1IfCOA,4,5,0,6,14,0,9
q15JwVmI3fRID6aoWUKTMA,2,3,0,6,1,0,9
vDbSOIdqUsDCw7iN5SL2Iw,16,3.74,0,6,7,0,9
rEI7U9eKAsbRlF70UHl0iA,2,2.5,0,8,6,0,9
CiHPk9FNgfFMdyzny-NJ5Q,1,5,0,3,33,0,9
0lOQSEdoBdbMBPGywI-CTQ,10,3.23,0,5,26,0,9
AHqllFSymH4TK5BkedTIZg,4,4,0,8,18,0,9
w9KkwfRDBufRoy6EWvebTA,71,3.82,1,6,8,0,9
kmny9ZaWK4btsEru7Nm2vw,3,5,1,6,7,0,9
TU0WXxKuAk5HQpjjF4_YXg,15,2.47,0,5,4,0,9
HY4YwU0h6zl4dhLE1Uum7g,1,1,0,8,4,0,9
7Lx10Xd2HvMLBqH-5HVyXQ,13,4.47,2,5,13,0,9
9ogWfbPgSr0FU8BrRY-b7Q,1,1,0,7,15,0,9
yJKCMOV8Bo0WYhYfd3koJw,1,5,0,3,5,0,9
9TgjL2XG0Zu3H9-ncRqXDg,1,5,0,8,10,0,9
0vDhTzPuthUI_34EUH6v_Q,99,3.6,7,8,110,0,9
IUmFJIX29yuxbFsJeEcAnA,23,4.33,2,6,31,0,9
d398FMRG3RKv54El2PY94A,20,3.38,2,6,3,0,9
CqnSO_I1iIGcEHp7Ua-zcA,19,3.75,0,8,61,0,9
Fe7C6jRUU5l4_An-xsLzNw,112,3.74,6,9,64,1,9
AW1KCU41_W051O9NFNvBhg,14,2.14,0,6,7,0,9
VpwTPvuHcpXsBCj0tMOJJA,6,4.5,0,4,3,0,9
ZEg9PBcEvKmmgq5LixgkUg,2,4,0,4,1,0,9
QPdaOvp79F9sD6nx__Gc9A,23,3.91,2,6,2,0,9
q4uFCFVr6Q35Bas6nKypPA,17,3.94,0,5,12,0,9
Pcs9DalO27CZOQtWXZ8LUw,4,4,0,4,4,0,9
eOkJ8QRNFU9BsB1R57HzdA,31,4.29,1,4,24,0,9
OG3-lPmdf3SAOwyCgW03Tg,5,3.8,1,6,14,0,9
87mrflIEDlDfmeWfnpcpug,3,3,0,6,1,0,9
7RJpBYkvLoaGutltnIhKFA,41,3.16,1,7,1,0,9
EZGWO5VNuAaN5Kf4C-v9BQ,4,4,0,6,12,0,9
vqEGrP8MrKV5BaRz38ygSw,11,3.64,0,8,3,0,9
bwRbJjmYU052e1KfTRjDgA,37,3.35,1,11,6,0,9
PsueUHjgUvcUhJ2pPcUU6A,3,3.33,0,5,7,0,9
5M_-zvxF6ZbDPgm7m2ooig,7,1.71,0,5,2,0,9
ggeNt1RtgUpKapDd7DL2cw,41,3.27,1,6,25,0,9
DHCO9dXo-h_nTj9h4A9B1A,4,1.25,0,5,6,0,9
1UpbY6EIEBzoDpxZs9XLTg,2,5,0,5,15,0,9
CuBczTRSFqsDOTv6FOZbjA,19,3.74,1,6,9,0,9
uli7VMsqCtgfiLlytU3yUA,3,5,0,4,39,0,9
53-4NfDSmQepB9bYGUPoWA,3,5,0,2,30,0,9
f40El17QlXb6R9CkanFogg,18,4.56,3,5,7,0,9
FvSwBfLSiMx0ZSNbeXuprA,22,4.32,2,7,34,0,9
YmTUXcWWuk3Hc0O7FMiOMg,26,3.78,2,10,16,0,9
YTG7uKZtSV-hiDi19PisgA,4,4.75,1,8,3,0,9
jSGihjiqD8p31E40wG6q9g,27,4,1,6,24,0,9
4HjIBlv362-TpgVcI4VOVQ,5,4,0,8,2,0,9
7H0vJk-mjuXgvvGwj_8pyg,50,3.16,0,6,4,0,9
cPsAUeyBYl6EcrMAxKVWRA,15,4.47,1,8,3,0,9
#NAME?,1,5,0,4,7,0,9
0H1fj_MjxzImMLNImHN00A,1,5,0,6,8,0,9
_duRSqxFbp5VaFJtlMe8SQ,7,4.38,1,6,12,0,9
bDepQ1juy31-kZuOeGo1nw,31,4.06,4,10,5,0,9
SjlfFVUPjJ8uUSz8DwgH8g,2,2.5,0,8,5,0,9
jL0M2XZgUzrFNPUJiCZnew,1,1,0,4,4,0,9
j-ZIoGIVqgm8XyMp-04h_A,16,4.06,1,7,6,0,9
QSfVYrd2LoZ-nqXtTt8v-A,32,4.13,2,7,3,0,9
Vk9klBjDJiFzJ0E5XQvr0g,4,5,0,7,9,0,9
OXbgUHL-v9XEJ8oGtJp-7w,10,2.9,0,8,13,0,9
LbbGWwjb7Ht3PQkLGr4BQQ,8,3.67,1,5,3,0,9
LIce238FJMYDh_Jtp6KZxg,36,4.08,0,8,8,0,9
qW23PR1CGqHpAgteKG6k7A,37,3.95,0,6,12,0,9
0N7k5WjwM2TGOvNMZQxvFA,3,4,0,5,3,0,9
C1_AvND8ApbjfZlKbtbbEA,33,2.94,0,10,3,0,9
wI6ZCwmmiDwAq3CAWOuiJg,2,4.5,0,7,10,0,9
qOZ7yzfMXqAsfXyu_DcvCw,4,4,0,9,4,0,9
_nWmbK4RkJMWnG5Hc39JSg,4,1.25,0,6,5,0,9
yKb5gczMTrTJfBaNZ2fVUA,2,1,0,7,1,0,9
y1lET1GUZqFJWd23Upp1ZA,1,5,0,6,8,0,9
_WxqT1ok5mGgtsAIeOQdBw,14,3.71,0,7,16,0,9
rl0YLevSZsr5yN_ycfz1Yw,4,4.5,0,3,21,0,9
iTEOlNWDHG9kfYzy3aUc7A,7,1.71,1,7,7,0,9
0NGRFKulbXxMwoyHCBTBpg,2,3,0,5,6,0,9
1oTsMG8ZPz85QlVYo94bWw,5,4.6,0,5,1,0,9
#NAME?,2,5,0,2,30,0,9
m-JGZhX0_JH6ynJDLjpjYw,2,3,0,7,11,0,9
ybcCDWqAlmQBV111elnLHw,24,4.42,0,6,2,0,9
fagXqfkdoGyxGKEgj4imaQ,4,5,0,10,7,0,9
vEYZM5GBerw2R5WHzuxjcA,20,4.3,0,6,3,0,9
p4YYTt9-AgZQq6hN96yXdw,3,5,0,8,3,0,9
aGc22m68wKmP85SO0_feiw,3,2.67,0,8,4,0,9
5Urgz6SJbtWFpg3pQ5drDQ,22,4.08,0,10,51,0,9
fOCV2evqdjDpfI-6ULvr5Q,2,3,0,7,6,0,9
3to-uxqZvdDvh_3I2EaB2Q,4,3,0,3,61,0,9
4faAjxsQc0wBmgqp7PJUPQ,81,3.62,6,7,18,3,9
Nvfd6xhpPtiloYRk5kt3ng,4,4.5,0,3,3,0,9
bEqvIjRzUdz46uiWASCazQ,1,2,0,6,44,0,9
emurw-4ZRB4ZzNPtkKW8dA,420,3.55,36,12,102,4,9
JNRDWUE5exH2mGjSqbUF7Q,4,3.75,0,5,10,0,9
zqCkjfyADYkJMaMm5j50HA,6,3.83,0,3,9,0,9
Cz4u8uf3uSfb8u32AR39cQ,42,4.14,2,7,54,0,9
4h79-_vs7vFMWezkuYEl7Q,1,1,0,8,3,0,9
l6oC90PDeDKvc6indBGMfw,2,5,0,6,2,0,9
pQOak-VzuQuuSl2PpK6HcA,52,3.63,1,10,6,0,9
3nBcf7dDlUpivnCvbh2fhQ,4,5,0,5,3,0,9
U6Q2vwTi8hJQYieFEchCIQ,7,3.13,1,8,2,0,9
MThwAttQdgDBVm7DbeT8bA,5,4.33,0,5,9,0,9
OkDeK0BYMjYMzYavskjh_g,2,3,0,6,8,0,9
1H4KXiXwo5WIpz3jr9j5tw,2,3,0,8,2,0,9
XNf9Id0ln2oo4O9RNZltQw,1,5,0,2,1,0,9
bioeLZSrNbarmEmkC78SvQ,80,3.39,2,11,32,0,9
Pxqv0XHjD8sr0rmabkWC_Q,6,3.5,0,8,74,0,9
K9vMmOZ_dZlwPP69u9CvPg,44,3.68,0,9,7,0,9
eDC0ZSOVMa84GtOZou08Uw,5,4.4,0,9,43,0,9
efkItVrcK5TG0aaePJTT7w,7,3.38,0,5,2,0,9
sXIgb66EvypZJUscdywtFA,2,1,0,4,8,0,9
YVuEx7svzvp72icnlb2gRw,3,2,0,4,1,0,9
Xyj_krVbFEN72LUnLof6Og,3,4.33,1,6,20,0,9
5s3lVDUcCz3bSC72VzloqQ,3,5,0,5,10,0,9
52O8fEtivVE7k49oMWW3xw,2,5,0,4,2,0,9
v_9sc_KO4mBR7bU3lnIm9w,2,5,0,6,4,0,9
oWUkX2Lsm0nmTmw6fxjNwQ,1,5,0,8,16,0,10
xGO_NqkY-08j7E2doSz2Kw,24,3.96,1,8,12,0,10
_2X3YAo_fDkzWOOpVVB1UA,69,2.76,8,7,7,0,10
NTAtlHMkfouWlYvTO2VI7A,6,3.67,0,5,7,0,10
vtxOox90AKwWQikCDtsYOQ,1,5,0,2,12,0,10
VrdDW-PRLwtoZgt1dFUIgQ,16,3.25,0,6,14,0,10
_jKYrgdpZDjJLe7efePPXQ,1,1,0,6,39,0,10
c3cKGcUntgpdhOKNJSIl5g,49,3.96,2,7,4,0,10
MJhVovopH60ccfM4Xustng,16,4,0,8,6,0,10
gYiF39rWifTzehz8V5tpow,8,3.5,1,3,2,0,10
4Y5fFIcJ1omQlr4wsCpw1w,39,4.14,1,6,5,0,10
kzoDmxs4_XuzGwIbXWMBoA,102,2.93,3,4,11,0,10
gdf2mbuVmQRH45FqMyNhqg,1,4,0,6,8,0,10
MrnUs_UJJX_UqHG9FfhMew,5,4.17,0,1,14,0,10
wtr4iJpUlOLe7b0IdsFjlQ,5,2.14,0,8,15,0,10
Gpv5ZzfRB0YwSWVuc5AEFQ,1,5,0,7,22,0,10
RGQoQQ35edvYORvohb07Ow,6,4.67,0,6,21,0,10
5P5zMs1xRKS4CjSn0cO3-w,8,4.25,0,4,2,0,10
XDlUWfqPsRi0PB3RSeXTnQ,13,3.38,1,9,12,0,10
Hn6xgnc2ftKKjcEJQaSbEA,9,4.33,1,4,4,0,10
p6ciuugLXnwkZGq6jWlibA,11,4.33,1,10,5,0,10
mwRyn17dZ7s5gvNggwQxOw,4,3.75,1,10,8,0,10
gErfxYGB_x_gC0K8Cv5kRg,1,3,0,4,3,0,10
Zf3ChqU8JwE4oR1UXLAOww,14,4.07,0,9,3,0,10
BoBd46nMDUgHqgZYr1xFgw,2,5,0,8,14,0,10
aTZrRPRWYDASTaKa_es9ew,81,4.07,1,4,9,1,10
Dpyal9p7-E1HJgcRixQLdg,124,3.81,6,12,77,2,10
r8SMqeNKRPmGYBQrdTXiww,1,5,0,4,17,0,10
FgGiQc9zpM_va5JZMvJtMQ,117,4.28,17,9,243,2,10
yz-6domH1dZn-OIxi4a5dw,5,4.6,1,5,28,0,10
dA6RUdQ_NWfRWvqzTZCSqQ,13,3.62,1,5,10,0,10
2njYjdivrPSgTp-k9pReyg,2,3,0,4,4,0,10
iDCW3p87Uo_q96rV_S011w,59,3.13,3,5,6,0,10
jBIH28AvlLMwiB4UH3BFAw,1,1,0,5,8,0,10
_5wK--bu7WPefHXmZ6ciMg,6,4.14,0,5,3,0,10
uT4x9SQK29shjud7F3jOJw,4,4.75,0,5,1,0,10
Ex-FphjZL-yv2yQ-NCAfLg,9,4.22,0,5,5,0,10
uT-s0NDX3ISDzV7MHAYx8g,10,3.42,0,2,1,0,10
dOxyH4CVAeldeCEoeW5VGg,7,5,0,6,4,0,10
N0feumynACaJ3BsmUrdQQg,1,5,0,5,12,0,10
kXCBrsvcp2UvouPT-WicpA,2,5,0,5,1,0,10
XTPjAvzX3HtWKhPl4RczBg,28,4.21,1,7,11,0,10
2S_3o6F8heX8yfBWT0b_bw,5,4.56,0,9,5,0,10
dCfdIWn2U_ZyAQ8A-Vttig,4,3.75,0,6,36,0,10
Ht9spSggUhyvHhi6HjjB3g,11,4,2,1,4,0,10
fu7_QGYYRniJ4eSJuQf-IQ,18,4.06,0,4,7,0,10
ceQdm-0lHeeuKUjbWpvqcA,8,2.5,0,2,12,0,10
c4gpWKfHMekz7y6Apio1mA,13,3.38,0,8,8,0,10
CjpW_j1krveFo8j_5CuTTg,4,4.5,0,7,13,0,10
3jPW7c1ghk0sKszWH_P6ew,3,4.33,0,3,5,0,10
NCXR46KYwK1cA6GdWomtDQ,28,4.03,5,7,5,0,10
vGq5OBXzHUNpnJJdjL8b2A,3,5,0,4,110,0,10
bAzdeuQiR80wVOLUh7ox7g,488,3.58,19,10,225,6,10
_3mAWdo5GRRevBTWzyWUSQ,7,3.71,0,9,2,0,10
MlEeYVW_UyXqpmsoio3z3A,10,3.9,0,8,24,0,10
U5g6Ycio6MPVU6wma62xGQ,9,4.56,0,9,1,0,10
fR48HnsUyRCqwo5EvEeb1A,8,3.25,0,1,1,0,10
ITZzASQ2Un-vgKf-c_McHA,5,5,0,6,3,0,10
9XI9WbSHenBDKcQcumPrtQ,4,3.75,0,5,1,0,10
v4O68n0ak4iPdk1GSBzApw,2,4.5,0,1,9,0,10
HlYsHgGXz73oupkwFP02sw,4,4,0,4,9,0,10
afxk7-m8asGx-VMtbQkvhw,12,3.94,0,11,4,0,10
BMQK3Sng2UIwgpqHJD21_g,8,4.22,0,6,4,0,10
GSjmlfuikwLdVwM17-9pfw,16,3.94,1,6,6,0,10
1FEuAhzMjZgkpacIkODm6w,12,4.17,0,6,2,0,10
